date,btcClose,ethClose,adaClose
2015-12-11,451.93798799999996,0.9297620000000001,
2015-12-12,434.997009,0.976973,
2015-12-13,433.755005,0.9528840000000001,
2015-12-14,444.18200700000006,0.993022,
2015-12-15,465.321014,1.01415,
2015-12-16,454.93399000000005,0.991182,
2015-12-17,456.078003,0.940701,
2015-12-18,463.615997,0.920127,
2015-12-19,462.321991,0.9080719999999999,
2015-12-20,442.68499800000006,0.903885,
2015-12-21,438.639008,0.9007709999999999,
2015-12-22,436.571991,0.864202,
2015-12-23,442.40100099999995,0.8580770000000001,
2015-12-24,454.98498499999994,0.8632620000000001,
2015-12-25,455.65301500000004,0.8703629999999999,
2015-12-26,417.27398700000003,0.8546030000000001,
2015-12-27,422.82299800000004,0.8563649999999999,
2015-12-28,422.278992,0.8450049999999999,
2015-12-29,432.98300199999994,0.8730540000000001,
2015-12-30,426.619995,0.911958,
2015-12-31,430.56698600000004,0.933542,
2016-01-01,434.334015,0.948024,
2016-01-02,433.43798799999996,0.937124,
2016-01-03,430.01098600000006,0.9719049999999999,
2016-01-04,433.091003,0.9544799999999999,
2016-01-05,431.959991,0.950176,
2016-01-06,429.10501100000005,0.95086,
2016-01-07,458.048004,0.942005,
2016-01-08,453.23001100000005,0.9867889999999999,
2016-01-09,447.610992,0.986833,
2016-01-10,447.990997,0.999231,
2016-01-11,448.428009,1.0616,
2016-01-12,435.69000199999994,1.141,
2016-01-13,432.371002,1.1252,
2016-01-14,430.306,1.18959,
2016-01-15,364.330994,1.20801,
2016-01-16,387.536011,1.2202899999999999,
2016-01-17,382.299011,1.3274700000000001,
2016-01-18,387.167999,1.42634,
2016-01-19,380.14898700000003,1.3713899999999999,
2016-01-20,420.23001100000005,1.5318200000000002,
2016-01-21,410.261993,1.5535700000000001,
2016-01-22,382.492004,1.50127,
2016-01-23,387.490997,1.9726700000000001,
2016-01-24,402.971008,2.1412,
2016-01-25,391.72601299999997,2.49927,
2016-01-26,392.153015,2.27637,
2016-01-27,394.971985,2.38855,
2016-01-28,380.289001,2.5264900000000003,
2016-01-29,379.47399900000005,2.49496,
2016-01-30,378.255005,2.44506,
2016-01-31,368.766998,2.3060400000000003,
2016-02-01,373.056,2.21169,
2016-02-02,374.447998,2.4396400000000003,
2016-02-03,369.949005,2.52869,
2016-02-04,389.593994,2.57804,
2016-02-05,386.549011,2.53899,
2016-02-06,376.522003,2.5344599999999997,
2016-02-07,376.619995,2.96434,
2016-02-08,373.446991,3.17979,
2016-02-09,376.028992,4.04464,
2016-02-10,381.64898700000003,4.43626,
2016-02-11,379.653992,6.0131,
2016-02-12,384.263,5.5469800000000005,
2016-02-13,391.859985,5.38532,
2016-02-14,407.230011,5.239730000000001,
2016-02-15,400.184998,5.28835,
2016-02-16,407.488007,4.31529,
2016-02-17,416.321991,3.7572400000000004,
2016-02-18,422.372986,4.39913,
2016-02-19,420.785004,4.73789,
2016-02-20,437.164001,4.34133,
2016-02-21,438.798004,4.65362,
2016-02-22,437.747986,5.6165,
2016-02-23,420.735992,5.5862099999999995,
2016-02-24,424.954987,6.23647,
2016-02-25,424.54400599999997,6.1048,
2016-02-26,432.152008,5.92167,
2016-02-27,432.51901200000003,6.42586,
2016-02-28,433.503998,6.46835,
2016-02-29,437.696991,6.33699,
2016-03-01,435.122986,7.653689999999999,
2016-03-02,423.98901399999994,8.46539,
2016-03-03,421.65100099999995,9.29415,
2016-03-04,410.93899500000003,10.406,
2016-03-05,400.570007,11.0037,
2016-03-06,407.707001,11.3829,
2016-03-07,414.321014,9.55263,
2016-03-08,413.971985,9.84721,
2016-03-09,414.859985,11.898,
2016-03-10,417.131012,11.305,
2016-03-11,421.69000199999994,11.0828,
2016-03-12,411.62399300000004,13.5333,
2016-03-13,414.065002,14.475,
2016-03-14,416.43798799999996,12.4526,
2016-03-15,416.829987,13.01,
2016-03-16,417.010986,12.5209,
2016-03-17,420.621002,11.0815,
2016-03-18,409.548004,10.9981,
2016-03-19,410.444,10.5307,
2016-03-20,413.755005,10.3198,
2016-03-21,413.307007,11.8641,
2016-03-22,418.088989,11.2748,
2016-03-23,418.04098500000003,12.4167,
2016-03-24,416.39401200000003,11.235,
2016-03-25,417.177002,10.7432,
2016-03-26,417.945007,10.974,
2016-03-27,426.76501500000006,10.4192,
2016-03-28,424.23098799999997,11.6656,
2016-03-29,416.51599100000004,11.6564,
2016-03-30,414.81601,11.9529,
2016-03-31,416.72900400000003,11.4035,
2016-04-01,417.959991,11.6636,
2016-04-02,420.872986,11.5989,
2016-04-03,420.903992,11.6183,
2016-04-04,421.444,11.1573,
2016-04-05,424.02999900000003,10.4381,
2016-04-06,423.412994,10.6854,
2016-04-07,422.744995,10.0697,
2016-04-08,420.34899900000005,9.71959,
2016-04-09,419.411011,9.15062,
2016-04-10,421.56399500000003,8.93634,
2016-04-11,422.48300199999994,8.64379,
2016-04-12,425.19000199999994,7.442310000000001,
2016-04-13,423.73400899999996,8.04442,
2016-04-14,424.282013,8.38724,
2016-04-15,429.713013,8.24278,
2016-04-16,430.571991,8.6095,
2016-04-17,427.39898700000003,9.3091,
2016-04-18,428.591003,9.036,
2016-04-19,435.509003,8.71488,
2016-04-20,441.389008,8.46579,
2016-04-21,449.424988,8.10217,
2016-04-22,445.737,7.8212600000000005,
2016-04-23,450.282013,8.294789999999999,
2016-04-24,458.55499299999997,8.00135,
2016-04-25,461.425995,7.55434,
2016-04-26,466.08898899999997,7.39704,
2016-04-27,444.68701200000004,7.75997,
2016-04-28,449.01098600000006,7.17253,
2016-04-29,455.09698499999996,7.4572899999999995,
2016-04-30,448.31799299999994,8.81398,
2016-05-01,451.875,8.8465,
2016-05-02,444.66900599999997,10.1632,
2016-05-03,450.303986,9.31127,
2016-05-04,446.72198499999996,9.41377,
2016-05-05,447.97601299999997,9.8261,
2016-05-06,459.60299699999996,9.346639999999999,
2016-05-07,458.53601100000003,9.370510000000001,
2016-05-08,458.548004,9.48293,
2016-05-09,460.48300199999994,9.29773,
2016-05-10,450.89498899999995,9.36152,
2016-05-11,452.72799699999996,9.99628,
2016-05-12,454.76599100000004,10.0578,
2016-05-13,455.670013,10.5066,
2016-05-14,455.67099,10.2397,
2016-05-15,457.56799299999994,9.96235,
2016-05-16,454.162994,11.1713,
2016-05-17,453.78299000000004,12.1988,
2016-05-18,454.618988,13.5586,
2016-05-19,438.714996,14.7697,
2016-05-20,442.675995,13.6356,
2016-05-21,443.18798799999996,14.015,
2016-05-22,439.32299800000004,14.2861,
2016-05-23,444.15499900000003,13.4615,
2016-05-24,445.98098799999997,12.7323,
2016-05-25,449.59899900000005,12.526,
2016-05-26,453.384003,12.4304,
2016-05-27,473.46398899999997,11.2958,
2016-05-28,530.039978,11.8929,
2016-05-29,526.232971,12.3504,
2016-05-30,533.864014,12.7253,
2016-05-31,531.385986,14.0773,
2016-06-01,536.919983,14.0015,
2016-06-02,537.971985,13.738,
2016-06-03,569.19397,13.8467,
2016-06-04,572.72699,13.7404,
2016-06-05,574.97699,13.975,
2016-06-06,585.5369870000001,13.9341,
2016-06-07,576.596985,14.512,
2016-06-08,581.64502,14.4177,
2016-06-09,574.630005,14.3986,
2016-06-10,577.469971,13.9086,
2016-06-11,606.72699,14.1916,
2016-06-12,672.783997,15.7437,
2016-06-13,704.3759769999999,17.602698999999998,
2016-06-14,685.559021,18.8932,
2016-06-15,694.4689940000001,18.3543,
2016-06-16,766.307983,20.5886,
2016-06-17,748.908997,15.3768,
2016-06-18,756.22699,11.3307,
2016-06-19,763.7810059999999,12.2342,
2016-06-20,737.226013,11.8395,
2016-06-21,666.651978,13.3067,
2016-06-22,596.116028,13.0951,
2016-06-23,623.97699,13.6762,
2016-06-24,665.2990110000001,14.3321,
2016-06-25,665.1229860000001,14.283,
2016-06-26,629.367004,13.8502,
2016-06-27,655.275024,13.8839,
2016-06-28,647.0009769999999,12.1756,
2016-06-29,639.8900150000001,12.6112,
2016-06-30,673.336975,12.4615,
2016-07-01,676.296021,12.1995,
